""	"protein"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"significant"	"mean_mouse"	"mean_naked mole rat"	"ngood_mouse"	"ngood_naked mole rat"
"2931"	"Q61337"	NA	25.4259577307289	NA	NA	NA	NA	NA	25.4259577307289	NA	2	0
"2932"	"Q61362"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"2933"	"Q61398"	NA	27.9319492098493	NA	NA	NA	NA	NA	27.9319492098493	NA	3	0
"2934"	"Q61418"	NA	24.0233839388592	NA	NA	NA	NA	NA	24.0233839388592	NA	1	0
"2935"	"Q61425"	0.161437216851105	29.371892651345	0.268320967037395	0.798170046366026	0.868279577465745	-6.81875812635462	FALSE	29.3073177646046	29.4687549814557	3	2
"2936"	"Q61458"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"2937"	"Q61462"	NA	23.1909574073811	NA	NA	NA	NA	NA	23.1909574073811	NA	3	0
"2938"	"Q61464"	-1.64907538121505	24.9598417080132	-4.41242019990112	0.00546387456149253	0.0273734372237381	-2.05491000518859	TRUE	25.6194718604992	23.9703964792842	3	2
"2939"	"Q61466"	-2.1587850273829	23.7314738834817	-2.52266490284006	0.0484086132570795	0.119225066191799	-4.39999889954006	FALSE	25.0267448999114	22.8679598725285	2	3
"2940"	"Q61469"	NA	28.4306706121671	NA	NA	NA	NA	NA	28.4306706121671	NA	3	0
"2941"	"Q61500"	NA	25.9405144878098	NA	NA	NA	NA	NA	25.9405144878098	NA	3	0
"2942"	"Q61503"	1.31402803914024	26.2643654273898	1.4484279666923	0.193724067253392	0.3174212289297	-5.93253081153862	FALSE	25.6073514078197	26.92137944696	3	3
"2943"	"Q61508"	0.328035807952934	24.370605600784	0.709365315011985	0.506862821687042	0.62679343074239	-6.57940533639785	FALSE	24.2393912776028	24.5674270855558	3	2
"2944"	"Q61510"	-0.939573752137066	26.7260345892803	-1.74242562033445	0.136217537970902	0.245802257185351	-5.45091006839756	FALSE	27.1018640901352	26.1622903379981	3	2
"2945"	"Q61543"	-0.980934507560046	29.8253219766145	-3.30437485586247	0.014405867538316	0.0524036035054893	-3.32389832287336	FALSE	30.3157892303945	29.3348547228345	3	3
"2946"	"Q61545"	0.344090258786204	29.0008194120865	1.44114057715225	0.195693853812869	0.319804955836294	-5.94162707476236	FALSE	28.8287742826934	29.1728645414796	3	3
"2947"	"Q61550"	-1.93790072000918	25.5061893706837	-4.76735694574431	0.00246370025022485	0.016325769798365	-1.43463162133097	TRUE	26.4751397306883	24.5372390106792	3	3
"2948"	"Q61553"	2.0153927867568	30.6080266781348	4.79546713438002	0.00238889286252039	0.0159761804205787	-1.40148124108611	TRUE	29.6003302847564	31.6157230715132	3	3
"2949"	"Q61554"	0.989835472546525	30.3386675811634	1.49778688372145	0.18085176081706	0.303654926331309	-5.87031830485586	FALSE	29.8437498448901	30.8335853174366	3	3
"2950"	"Q61554;Q61555"	0.781505661301533	29.9488331404448	2.69840047842885	0.0386469322630539	0.102437935699692	-4.16304789800171	FALSE	29.4799297436639	30.2614354049654	2	3
"2951"	"Q61555"	0.0992125335060099	27.50547815735	0.0899040286114685	0.931056525845637	0.959793736900081	-6.96640528123498	FALSE	27.455871890597	27.555084424103	3	3
"2952"	"Q61559"	NA	26.3497127239106	NA	NA	NA	NA	NA	26.3497127239106	NA	3	0
"2953"	"Q61576"	-1.7473858282947	30.3065472878641	-5.75701901543828	0.000886903099669816	0.00920446995089029	-0.337528409170642	TRUE	31.1802402020114	29.4328543737167	3	3
"2954"	"Q61576;Q9Z247"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"2955"	"Q61578"	NA	26.5451489906548	NA	NA	NA	NA	NA	26.5451489906548	NA	3	0
"2956"	"Q61581"	2.57971968469026	26.7725639964829	6.11158241614017	0.00118001621118963	0.0109138946171092	-0.399946446186425	TRUE	25.2247321856688	27.804451870359	2	3
"2957"	"Q61584"	0.337895300696343	28.1870831771578	1.20658445850147	0.26945111338897	0.397186839573365	-6.22052572151417	FALSE	28.0181355268096	28.356030827506	3	3
"2958"	"Q61586"	NA	25.832784913695	NA	NA	NA	NA	NA	25.832784913695	NA	3	0
"2959"	"Q61592"	NA	24.5794532236258	NA	NA	NA	NA	NA	24.5794532236258	NA	3	0
"2960"	"Q61595"	0.418594739961788	26.9883915715783	1.51307826405214	0.177026222949876	0.298731751227916	-5.85083907428608	FALSE	26.7790942015974	27.1976889415592	3	3
"2961"	"Q61598"	0.219963766110376	31.3590592188108	0.698253175884572	0.509094580332159	0.629239164260419	-6.70235599477817	FALSE	31.2490773357556	31.469041101866	3	3
"2962"	"Q61599"	-3.03557996289791	28.6636881211076	-11.1183794622164	5.39688572626612e-05	0.00232279824278008	2.72695481602032	TRUE	29.8779201062667	26.8423401433688	3	2
"2963"	"Q61602"	NA	24.4749186905807	NA	NA	NA	NA	NA	NA	24.4749186905807	0	2
"2964"	"Q61609"	NA	25.5469031422432	NA	NA	NA	NA	NA	NA	25.5469031422432	0	2
"2965"	"Q61624"	-1.29854339957785	24.9188986945285	-3.53117980133453	0.0141202023658246	0.0517055459351844	-3.08488764903359	FALSE	25.4383160543596	24.1397726547818	3	2
"2966"	"Q61635"	-2.89094368851596	26.0143403840492	-7.61866274615588	0.00094778667102284	0.00959410404416248	0.0860653240517921	TRUE	26.7370763061781	23.8461326176622	3	1
"2967"	"Q61635;Q5SVP0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"2968"	"Q61655"	-0.737478310020004	27.1769852949399	-2.1076045954421	0.0758591291206618	0.164797418434541	-5.03914785077154	FALSE	27.5457244499499	26.8082461399299	3	3
"2969"	"Q61655;Q8BZY3"	0.202598795035756	28.3401909647715	0.777056891419293	0.464319205791077	0.588796845850004	-6.64107309430068	FALSE	28.2388915672537	28.4414903622894	3	3
"2970"	"Q61655;Q8BZY3;Q9QY15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"2971"	"Q61655;Q9QY15"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"2972"	"Q61656"	-0.618048594298345	29.3611001167576	-1.92302582937126	0.0988669051741051	0.196783167029228	-5.29986736868314	FALSE	29.6701244139068	29.0520758196084	3	3
"2973"	"Q61656;Q501J6"	-0.392418417210706	30.0015853165364	-0.813251046417847	0.444689490076493	0.570730798158404	-6.61110403288294	FALSE	30.1977945251418	29.8053761079311	3	3
"2974"	"Q61656;Q62167;Q501J6;P16381;Q62095"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"2975"	"Q61686"	-2.93099192531381	26.9875078437094	-6.30100387092495	0.0021043596953812	0.0145431662890653	-0.711929406427267	TRUE	27.7202558250379	24.7892638997241	3	1
"2976"	"Q61687"	-1.79160745280853	25.0603734731922	-6.04858217146473	0.00124156657702599	0.01118558485076	-0.454294408447762	TRUE	25.7770164543156	23.9854090015071	3	2
"2977"	"Q61699"	-0.33637122122602	28.3068501794384	-1.05765913447488	0.32773451787494	0.460757422122368	-6.38128480645886	FALSE	28.4750357900514	28.1386645688254	3	3
"2978"	"Q61712"	0.989194927820319	26.0965994041946	1.96493223383579	0.112486708914206	0.214653083252876	-4.96424338312009	FALSE	25.8493006722396	26.8384956000599	3	1
"2979"	"Q61733"	0.0731913806575583	25.5667050005174	0.164525657014515	0.878288609496245	0.923764961403382	-6.55396194180464	FALSE	25.5423078736316	25.6154992542891	2	1
"2980"	"Q61735"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"2981"	"Q61738"	NA	26.6845491005163	NA	NA	NA	NA	NA	26.6845491005163	NA	3	0
"2982"	"Q61749"	-0.0698915603513418	25.9835144504157	-0.17846136651381	0.863766336072917	0.916525052186801	-6.9528639986928	FALSE	26.0184602305914	25.94856867024	3	3
"2983"	"Q61753"	-2.12522081416822	30.2351715313304	-8.00352649319407	0.000130904563264555	0.00328926090468798	1.68819947496024	TRUE	31.2977819384145	29.1725611242463	3	3
"2984"	"Q61768"	1.03537014256155	29.0800055109762	4.4312839632859	0.00359330669852861	0.0207950930019905	-1.84028594592101	TRUE	28.5623204396954	29.597690582257	3	3
"2985"	"Q61768;P28738"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"2986"	"Q61768;P28738;P33175"	0.910212965621628	29.2550999365573	3.31261737314703	0.0142504389475966	0.0520123073931172	-3.31241189902499	FALSE	28.7999934537464	29.7102064193681	3	3
"2987"	"Q61771"	0.981955105665149	25.3124754927739	3.43926657470874	0.0120776048394763	0.0465850472379801	-3.13695800476496	TRUE	24.8214979399413	25.8034530456065	3	3
"2988"	"Q61771;O35066"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"2989"	"Q61771;O35066;O35231;Q99PW8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"2990"	"Q61792"	1.16215127654559	30.0335285598902	5.12849031513216	0.00167175810231954	0.013000236978145	-1.01777650149894	TRUE	29.4524529216174	30.614604198163	3	3
"2991"	"Q61810"	NA	26.5528512984308	NA	NA	NA	NA	NA	26.5528512984308	NA	3	0
"2992"	"Q61818"	-0.213299302535456	23.8067464024122	-0.518536016958741	0.628374140776286	0.735471833590337	-6.61315257131866	FALSE	23.91339605368	23.7000967511445	2	2
"2993"	"Q61823"	NA	27.5845101666976	NA	NA	NA	NA	NA	27.5845101666976	NA	3	0
"2994"	"Q61838"	-1.97147848816535	28.9365040964761	-5.05959802632661	0.0029218382232217	0.0179395914637637	-1.37584685288371	TRUE	29.7250954917423	27.7536170035769	3	2
"2995"	"Q61879"	-2.32428832532144	32.3644121671363	-4.7730264124848	0.0024484043109418	0.0162585246900537	-1.42793597579787	TRUE	33.526556329797	31.2022680044756	3	3
"2996"	"Q61879;Q6URW6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"2997"	"Q61881"	-1.5100915312326	25.587384189837	-4.49434018226346	0.00811679900061377	0.0357484551729159	-2.2305238585031	TRUE	26.3424299554533	24.8323384242207	2	2
"2998"	"Q61937"	0.297216923646071	32.035818845262	0.969684862821563	0.366714622578608	0.496452340189726	-6.46923179555848	FALSE	31.8872103834389	32.184427307085	3	3
"2999"	"Q61941"	NA	28.9376859638195	NA	NA	NA	NA	NA	NA	28.9376859638195	0	3
"3000"	"Q61982"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3001"	"Q61990"	0.0392407878744956	29.5628689084705	0.163633317513947	0.874964802681988	0.921585067077253	-6.95575011878509	FALSE	29.5432485145332	29.5824893024077	3	3
"3002"	"Q62000"	NA	26.086194175043	NA	NA	NA	NA	NA	26.086194175043	NA	3	0
"3003"	"Q62009"	-0.426577757437621	27.048417671845	-1.32905837740502	0.235986572293241	0.365206135247729	-5.96672744475559	FALSE	27.3043643263075	26.8777865688699	2	3
"3004"	"Q62009;CON__Q2KJC7"	-0.0679301815899629	26.8629642055128	-0.237562590894398	0.820767621909984	0.884890092371702	-6.82773964258044	FALSE	26.9037223144668	26.8357921328769	2	3
"3005"	"Q62018"	0.187126800598311	24.8666318736488	0.363937834203154	0.72939931493094	0.815219633764936	-6.78410051410835	FALSE	24.7917811534095	24.9789079540078	3	2
"3006"	"Q62036"	NA	23.8828837958419	NA	NA	NA	NA	NA	23.8828837958419	NA	3	0
"3007"	"Q62048"	0.103781558370604	29.0755487773886	0.367461232952799	0.724885373144958	0.812133174500292	-6.89464189459166	FALSE	29.0236579982033	29.1274395565739	3	3
"3008"	"Q62059"	NA	25.9008721682309	NA	NA	NA	NA	NA	NA	25.9008721682309	0	3
"3009"	"Q62073"	-0.647067845657967	24.1900863776726	-1.77934851596819	0.129632737023051	0.237970231351015	-5.40253279460824	FALSE	24.4489135159358	23.8018456702778	3	2
"3010"	"Q62074"	0.0533712360584409	24.8729477855836	0.165204192544094	0.873776916375521	0.920802001329549	-6.95545611082876	FALSE	24.8462621675544	24.8996334036128	3	3
"3011"	"Q62077"	-0.200561032621104	25.926965561011	-0.628528667603731	0.550983505272326	0.668282728074443	-6.75185554316695	FALSE	26.0272460773216	25.8266850447005	3	3
"3012"	"Q62084"	-1.68088683440008	27.1672055756229	-1.94571615907435	0.0957008880720644	0.193133023292185	-5.2681214805381	FALSE	28.007648992823	26.3267621584229	3	3
"3013"	"Q62086"	NA	26.6189120635671	NA	NA	NA	NA	NA	26.6189120635671	NA	3	0
"3014"	"Q62087"	NA	28.142407854492	NA	NA	NA	NA	NA	28.142407854492	NA	3	0
"3015"	"Q62093"	-0.934115734232763	30.2200051480316	-2.0352093698518	0.0841654090602125	0.177261159488732	-5.14203143562699	FALSE	30.687063015148	29.7529472809152	3	3
"3016"	"Q62095"	NA	28.5751755093518	NA	NA	NA	NA	NA	28.5751755093518	NA	2	0
"3017"	"Q62101"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3018"	"Q62101;Q8K1Y2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3019"	"Q62101;Q8K1Y2;Q8BZ03"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3020"	"Q62108"	NA	26.1551081611469	NA	NA	NA	NA	NA	26.1551081611469	NA	2	0
"3021"	"Q62136"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3022"	"Q62159"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3023"	"Q62159;Q9QUI0"	-0.537601492751117	30.5074722810371	-2.00067919052578	0.0884423570003509	0.183302505757384	-5.19083858255614	FALSE	30.7762730274126	30.2386715346615	3	3
"3024"	"Q62159;Q9QUI0;Q9CR99"	0.217221688480734	28.8404250317008	0.777441357816242	0.46881355036783	0.592698025642223	-6.52573021515005	FALSE	28.7100920186123	28.9273137070931	2	3
"3025"	"Q62159;Q9QUI0;Q9CR99;P62746"	-0.294198445896041	30.3041576215925	-0.528316942166477	0.61473701116062	0.725172805295851	-6.81483679216879	FALSE	30.4512568445405	30.1570583986445	3	3
"3026"	"Q62165"	-1.22790422608897	26.8904323234783	-5.41031165174785	0.00125036047432348	0.01118558485076	-0.705824827875373	TRUE	27.5043844365228	26.2764802104338	3	3
"3027"	"Q62167"	-4.13483207389087	26.2303256375824	-6.06423443519645	0.00122593423724266	0.011079285092087	-0.440745801301285	TRUE	27.8842584671388	23.7494263932479	3	2
"3028"	"Q62167;P16381"	-0.918901743642725	28.2893706008818	-2.60618085342789	0.0373169864884406	0.0998884262484865	-4.31987043573576	FALSE	28.7488214727032	27.8299197290604	3	3
"3029"	"Q62167;P16381;Q62095"	-0.146355421868232	29.5551532465723	-0.680298644388431	0.519680546939835	0.639776646147681	-6.71553503972351	FALSE	29.6283309575064	29.4819755356382	3	3
"3030"	"Q62167;Q62095"	-0.338793776938923	25.5217670200093	-0.743827342869337	0.482861904796301	0.605422757470297	-6.66758812142468	FALSE	25.6911639084788	25.3523701315398	3	3
"3031"	"Q62177"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3032"	"Q62178"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3033"	"Q62186"	-0.16108311422866	29.6612888462009	-0.431557265463852	0.679941298189178	0.774786077061625	-6.86607942878875	FALSE	29.7418304033152	29.5807472890866	3	3
"3034"	"Q62187"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3035"	"Q62188"	0.0125306900328291	30.1047901623847	0.0463267020440601	0.964433573183074	0.979531014632435	-6.9697955771781	FALSE	30.0985248173683	30.1110555074011	3	3
"3036"	"Q62188;P97427"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3037"	"Q62189"	-3.39090401879607	27.2711840134529	-5.34143055249013	0.00134106614192891	0.0116078282668869	-0.78101062886834	TRUE	28.966636022851	25.5757320040549	3	3
"3038"	"Q62189;F8VQ88"	0.473101252975945	27.2644740465901	1.1293851288516	0.298482168270531	0.428218477053465	-6.30562726484283	FALSE	27.0279234201021	27.5010246730781	3	3
"3039"	"Q62189;F8VQ88;Q9CQI7"	-2.06582999617108	27.6495913766609	-3.28890311499817	0.0251199644253807	0.0768448172815834	-3.36489321815576	FALSE	29.1989638737892	27.1331338776182	1	3
"3040"	"Q62191"	1.26181533841911	24.3183541998561	2.87307347357115	0.0525263412251963	0.12681359194203	-3.93935804796862	FALSE	23.8977490870497	25.1595644254688	2	1
"3041"	"Q62193"	3.95488842538869	26.3725816495319	12.6467864438068	2.70864096323253e-05	0.00180567356644822	3.35560451156938	TRUE	23.9996485942987	27.9545370196874	2	3
"3042"	"Q62203"	1.40873835557627	27.7101991723339	3.70987459905437	0.0115361787965599	0.0453327735303952	-2.86614508669298	TRUE	26.8649561589882	28.2736945145644	2	3
"3043"	"Q62210"	0.139136018484772	23.6404936933916	0.264045093632922	0.803319230087879	0.871917276702125	-6.58725267574115	FALSE	23.536141679528	23.6752776980128	1	3
"3044"	"Q62219"	-1.46194707268631	28.2965348188358	-5.95754075558754	0.000731973263304334	0.00824323257923301	-0.132036726203431	TRUE	29.027508355179	27.5655612824927	3	3
"3045"	"Q62241"	0.476032302175316	29.1374460885207	1.12181217880673	0.301465559987417	0.431541433568422	-6.3137749178504	FALSE	28.899429937433	29.3754622396083	3	3
"3046"	"Q62245"	-2.62379883574101	25.4115323532582	-2.02801651927251	0.0850389457634643	0.1784955563659	-5.15221338864101	FALSE	26.7234317711287	24.0996329353877	3	3
"3047"	"Q62261"	-1.27817990307794	29.9484333230447	-4.9631225292495	0.00199216557179071	0.0141056524804532	-1.20624013515701	TRUE	30.5875232745837	29.3093433715057	3	3
"3048"	"Q62261;P15508"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3049"	"Q62261;Q68FG2"	-0.560418383017401	27.5110289512992	-1.68327656970776	0.139245541782457	0.249483287435841	-5.62815688324242	FALSE	27.7912381428078	27.2308197597905	3	3
"3050"	"Q62261;Q68FG2;P15508"	-0.310714444030808	27.4672047467238	-1.04964215885788	0.33114387538408	0.463439040609273	-6.3895261499784	FALSE	27.6225619687392	27.3118475247084	3	3
"3051"	"Q62266"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3052"	"Q62273"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3053"	"Q62276"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3054"	"Q62311"	-3.66544004012803	25.7402611925788	-1.90362322779764	0.121251993065921	0.226604649121909	-5.04110180759283	FALSE	26.6566212026108	22.9911811624828	3	1
"3055"	"Q62312"	NA	24.7366655657614	NA	NA	NA	NA	NA	24.7366655657614	NA	3	0
"3056"	"Q62318"	-2.49494595184827	29.0293122231107	-8.68270534462842	8.00558968258492e-05	0.00265651132444249	2.19743938859603	TRUE	30.2767851990348	27.7818392471865	3	3
"3057"	"Q62348"	-0.0145509932426	28.1575099330594	-0.0646247514379687	0.95040493883268	0.971867859116834	-6.9686358106889	FALSE	28.1647854296807	28.1502344364381	3	3
"3058"	"Q62351"	0.591166393181124	26.0928558941203	0.465082836074628	0.656970156183882	0.757118045846059	-6.84941657821042	FALSE	25.7972726975298	26.3884390907109	3	3
"3059"	"Q62356"	1.27447357743307	26.2808614457585	2.34965233746228	0.0536536187474316	0.128708128409737	-4.69129028987158	FALSE	25.643624657042	26.918098234475	3	3
"3060"	"Q62371"	0.981946851895251	25.1643743140458	2.96669453632723	0.0226519626362525	0.0717697387607795	-3.80077023827102	FALSE	24.6734008880982	25.6553477399934	3	3
"3061"	"Q62376"	0.58027380997308	28.1848390786951	1.56987918701639	0.163462440161488	0.28230879117282	-5.77767734009982	FALSE	27.8947021737086	28.4749759836817	3	3
"3062"	"Q62377"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3063"	"Q62377;Q64707"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3064"	"Q62383"	0.690188472407925	26.2095182475108	1.05613972123138	0.328378495330938	0.461364356562246	-6.38285014335201	FALSE	25.8644240113069	26.5546124837148	3	3
"3065"	"Q62384"	-1.59536103852048	25.4767679019436	-6.04961537481989	0.000671259197344377	0.00790776078822766	-0.0394701525321217	TRUE	26.2744484212038	24.6790873826834	3	3
"3066"	"Q62393"	-2.91080253680265	27.6840098894927	-3.53665206710283	0.0140320354265225	0.0515529192178938	-3.07811628100128	FALSE	28.8483309042138	25.9375283674111	3	2
"3067"	"Q62406"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3068"	"Q62415"	-1.33527745693309	26.7280119676055	-1.2254573946835	0.280215009633583	0.409130198699084	-5.85277777075345	FALSE	27.0618313318388	25.7265538749057	3	1
"3069"	"Q62415;Q8CG79"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3070"	"Q62417"	-3.59024324714665	26.2938293944954	-6.14909345024692	0.00114504900789113	0.0107147441183308	-0.36781984747512	TRUE	27.7299266933541	24.1396834462074	3	2
"3071"	"Q62417;Q3UTJ2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3072"	"Q62418"	-0.585995030181731	29.2821933862897	-2.53489403716977	0.041256173639581	0.107389572940873	-4.42311453103834	FALSE	29.5751909013805	28.9891958711988	3	3
"3073"	"Q62419"	-1.23216042605803	28.5074370753505	-4.1918944405204	0.00474934712506247	0.0251146575847365	-2.13978430522864	TRUE	29.1235172883795	27.8913568623215	3	3
"3074"	"Q62419;Q62420"	0.0254723564255103	27.1582511612523	0.0708969901993084	0.945600303020796	0.968549603494675	-6.96815033460878	FALSE	27.1455149830395	27.1709873394651	3	3
"3075"	"Q62422"	-3.42830163995668	28.001163418892	-8.65202610017385	8.17951458526826e-05	0.00266795407660792	2.17531271712777	TRUE	29.7153142388704	26.2870125989137	3	3
"3076"	"Q62425"	1.66221704593962	28.3592339072579	6.36377399675224	0.00096657903722952	0.00968557809666022	-0.187236262084899	TRUE	27.3619036796941	29.0241207256337	2	3
"3077"	"Q62426"	NA	30.7496964888652	NA	NA	NA	NA	NA	30.7496964888652	NA	3	0
"3078"	"Q62433"	-2.24437686016968	28.7007506759707	-7.25349809088894	0.000235055777154433	0.00454127761462364	1.07480250201471	TRUE	29.8229391060555	27.5785622458859	3	3
"3079"	"Q62446"	-0.145173506625219	29.8512551408286	-0.509730704414677	0.626996718261796	0.73467645358962	-6.82542321070039	FALSE	29.9238418941412	29.778668387516	3	3
"3080"	"Q62448"	-0.370473431970431	28.228763855514	-1.31936666865859	0.231391588679316	0.360245075314056	-6.08996502950763	FALSE	28.4140005714992	28.0435271395288	3	3
"3081"	"Q62465"	-0.189692321847363	30.0520651143706	-0.793764490542708	0.455184132497087	0.581111725099805	-6.62737843444639	FALSE	30.1469112752943	29.957218953447	3	3
"3082"	"Q62470"	1.46221996261548	24.0330762975686	3.15913877196882	0.0406150077329221	0.106293460936191	-3.64991442750222	FALSE	23.0582629891582	24.5204829517737	1	2
"3083"	"Q62511"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3084"	"Q62523"	-1.52172757681329	29.3451383852713	-6.24890744357773	0.000558367675855273	0.00731091652693636	0.157121925051179	TRUE	30.1060021736779	28.5842745968647	3	3
"3085"	"Q63739"	NA	25.5698554820845	NA	NA	NA	NA	NA	NA	25.5698554820845	0	3
"3086"	"Q63810"	1.34317344164879	27.7585322482542	3.4516815457487	0.0118848326110171	0.0461918880442504	-3.11986694719095	TRUE	27.0869455274298	28.4301189690786	3	3
"3087"	"Q63829"	-1.01554549027195	26.1582835969129	-1.90276095646683	0.10984727841816	0.211270805548474	-5.23906648954153	FALSE	26.5645017930217	25.5489563027497	3	2
"3088"	"Q63836;P17563"	NA	26.8725934129434	NA	NA	NA	NA	NA	26.8725934129434	NA	3	0
"3089"	"Q63844"	-1.06197310301774	28.727628272107	-4.96302265623863	0.00199237879526071	0.0141056524804532	-1.2063551852736	TRUE	29.2586148236159	28.1966417205981	3	3
"3090"	"Q63844;P63085"	-1.06134139512946	28.3852746299857	-4.51003099034014	0.00328435927777727	0.0195042483340134	-1.74368562221571	TRUE	28.9159453275504	27.8546039324209	3	3
"3091"	"Q63844;Q6P5G0;Q61532;P63085"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3092"	"Q63850"	-0.469124737465892	27.3525295450395	-1.2791631234403	0.244384924344735	0.372901954246875	-6.13730825112473	FALSE	27.5870919137724	27.1179671763065	3	3
"3093"	"Q63918"	NA	29.0460215138395	NA	NA	NA	NA	NA	29.0460215138395	NA	3	0
"3094"	"Q63932"	-0.406731360345009	27.2801669051195	-1.09354237124748	0.31282062886164	0.444244127298775	-6.34386118919381	FALSE	27.483532585292	27.076801224947	3	3
"3095"	"Q64008"	-1.34910992852162	26.2292331176566	-5.31936350211928	0.001371671901511	0.0116960724723353	-0.805241397668354	TRUE	26.9037880819174	25.5546781533957	3	3
"3096"	"Q64010"	0.00302594694416735	27.8926567502976	0.0107626290253318	0.9917339766955	0.996317910028967	-6.97095578360381	FALSE	27.8911437768255	27.8941697237697	3	3
"3097"	"Q64012"	-0.962766018562804	28.5988263004764	-4.02107059939331	0.00582586126241363	0.0283421851718048	-2.3588414217311	TRUE	29.0802093097578	28.117443291195	3	3
"3098"	"Q640L3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3099"	"Q640M1"	NA	25.3022907494734	NA	NA	NA	NA	NA	25.3022907494734	NA	3	0
"3100"	"Q640N1"	-1.13719587125726	27.472262073007	-3.73996684721455	0.00823293389420553	0.0361500642809207	-2.72879586441581	TRUE	28.0408600086356	26.9036641373784	3	3
"3101"	"Q640N1;Q9D2L5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3102"	"Q64105"	NA	28.0119067242002	NA	NA	NA	NA	NA	28.0119067242002	NA	3	0
"3103"	"Q64127"	NA	24.9652944402256	NA	NA	NA	NA	NA	24.9652944402256	NA	2	0
"3104"	"Q64133"	-8.46224014849019	26.4604570903653	-15.8874798822167	1.82358100570345e-06	0.000866491055102697	5.8062512283161	TRUE	30.6915771646104	22.2293370161202	3	3
"3105"	"Q64152"	-0.802399401965821	27.7470564175309	-2.94775146385585	0.0232450322262609	0.073133921966406	-3.82784213627205	FALSE	28.1482561185138	27.3458567165479	3	3
"3106"	"Q64191"	-2.66225072984358	27.3959653784551	-3.82906578988924	0.0147418834368926	0.0531208426719023	-2.78471949005199	FALSE	28.061528060916	25.3992773310724	3	1
"3107"	"Q641P0"	-1.78055335957852	25.9798360253288	-3.54546703423525	0.019391257840409	0.0642483215184893	-3.0831465622683	FALSE	26.4249743652234	24.6444210056449	3	1
"3108"	"Q64213"	0.36171620031249	28.3883095931451	0.894915375285099	0.402590795008523	0.531610627552262	-6.53946643484958	FALSE	28.2074514929888	28.5691676933013	3	3
"3109"	"Q64253"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3110"	"Q64261"	-0.123107636893049	26.2687940514269	-0.41568657432272	0.690947923132888	0.783398701580246	-6.87355726497352	FALSE	26.3303478698734	26.2072402329804	3	3
"3111"	"Q64261;J3QPN4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
"3112"	"Q64282"	2.92349178032643	24.9542452224511	6.70206165430247	0.0039672531757613	0.0223678982555569	-1.13077132184659	TRUE	23.9797479623423	26.9032397426687	2	1
"3113"	"Q64299"	NA	26.2597469462115	NA	NA	NA	NA	NA	26.2597469462115	NA	3	0
"3114"	"Q64310"	2.3183976813257	28.5161027791172	2.2790712770876	0.0593393600368133	0.139055632388155	-4.79317672585432	FALSE	27.3569039384543	29.67530161978	3	3
"3115"	"Q64318"	NA	25.3638541657382	NA	NA	NA	NA	NA	25.3638541657382	NA	3	0
"3116"	"Q64324"	1.7720956238986	25.0310234958739	6.52192726093317	0.000436937023245412	0.00637370885922083	0.418321727574664	TRUE	24.1449756839246	25.9170713078232	3	3
